warning_id,project_id,canonical_project_id,warning_type,severity,trigger_value,trigger_description,recommended_action
618001-PROGRESS_STAGNATION,618001,618001,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618002-PROGRESS_STAGNATION,618002,618002,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618005-PROGRESS_STAGNATION,618005,618005,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618007-PROGRESS_STAGNATION,618007,618007,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618008-PROGRESS_STAGNATION,618008,618008,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618009-PROGRESS_STAGNATION,618009,618009,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618010-PROGRESS_STAGNATION,618010,618010,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618012-PROGRESS_STAGNATION,618012,618012,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618017-PROGRESS_STAGNATION,618017,618017,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618024-PROGRESS_STAGNATION,618024,618024,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618025-PROGRESS_STAGNATION,618025,618025,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618030-PROGRESS_STAGNATION,618030,618030,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618033-PROGRESS_STAGNATION,618033,618033,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618034-PROGRESS_STAGNATION,618034,618034,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618038-PROGRESS_STAGNATION,618038,618038,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618040-PROGRESS_STAGNATION,618040,618040,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618041-PROGRESS_STAGNATION,618041,618041,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618043-PROGRESS_STAGNATION,618043,618043,PROGRESS_STAGNATION,HIGH,0.1666666666666666,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618044-PROGRESS_STAGNATION,618044,618044,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618045-PROGRESS_STAGNATION,618045,618045,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618050-PROGRESS_STAGNATION,618050,618050,PROGRESS_STAGNATION,HIGH,0.0533333333333322,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618051-DATA_QUALITY_REVIEW,618051,618051,DATA_QUALITY_REVIEW,LOW,28.6,Evidence is insufficient for a dependable risk assessment.,Validate project identity and missing monitoring fields.
618059-PROGRESS_STAGNATION,618059,618059,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618064-PROGRESS_STAGNATION,618064,618064,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618070-PROGRESS_STAGNATION,618070,618070,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618072-PROGRESS_STAGNATION,618072,618072,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618078-PROGRESS_STAGNATION,618078,618078,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618079-PROGRESS_STAGNATION,618079,618079,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618089-PROGRESS_STAGNATION,618089,618089,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618090-PROGRESS_STAGNATION,618090,618090,PROGRESS_STAGNATION,HIGH,0.0833333333333333,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618093-PROGRESS_STAGNATION,618093,618093,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618094-PROGRESS_STAGNATION,618094,618094,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618095-ANOMALOUS_TRAJECTORY,618095,618095,ANOMALOUS_TRAJECTORY,MEDIUM,0.01532984211702676,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
618096-PROGRESS_STAGNATION,618096,618096,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618097-PROGRESS_STAGNATION,618097,618097,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618098-PROGRESS_STAGNATION,618098,618098,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618099-PROGRESS_STAGNATION,618099,618099,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618106-PROGRESS_STAGNATION,618106,618106,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618110-PROGRESS_STAGNATION,618110,618110,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618117-PROGRESS_STAGNATION,618117,618117,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618118-PROGRESS_STAGNATION,618118,618118,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618121-PROGRESS_STAGNATION,618121,618121,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618123-PROGRESS_STAGNATION,618123,618123,PROGRESS_STAGNATION,HIGH,0.0033333333333333,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618125-PROGRESS_STAGNATION,618125,618125,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618126-PROGRESS_STAGNATION,618126,618126,PROGRESS_STAGNATION,HIGH,0.25,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618132-PROGRESS_STAGNATION,618132,618132,PROGRESS_STAGNATION,HIGH,0.1899999999999977,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618139-PROGRESS_STAGNATION,618139,618139,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618143-PROGRESS_STAGNATION,618143,618143,PROGRESS_STAGNATION,HIGH,0.2466666666666649,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618144-PROGRESS_STAGNATION,618144,618144,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618149-ANOMALOUS_TRAJECTORY,618149,618149,ANOMALOUS_TRAJECTORY,MEDIUM,0.030404231804426196,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
618150-PROGRESS_STAGNATION,618150,618150,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618152-PROGRESS_STAGNATION,618152,618152,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618153-PROGRESS_STAGNATION,618153,618153,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618154-PROGRESS_STAGNATION,618154,618154,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618161-PROGRESS_STAGNATION,618161,618161,PROGRESS_STAGNATION,HIGH,0.1500000000000009,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618164-ANOMALOUS_TRAJECTORY,618164,618164,ANOMALOUS_TRAJECTORY,MEDIUM,0.0007453300916523964,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
618168-PROGRESS_STAGNATION,618168,618168,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618172-PROGRESS_STAGNATION,618172,618172,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618173-PROGRESS_STAGNATION,618173,618173,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618174-PROGRESS_STAGNATION,618174,618174,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618175-PROGRESS_STAGNATION,618175,618175,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618177-PROGRESS_DETERIORATION,618177,618177,PROGRESS_DETERIORATION,CRITICAL,-1.2866666666666664,Recent physical progress is declining.,Escalate for a milestone and data-quality review.
618178-PROGRESS_STAGNATION,618178,618178,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618180-PROGRESS_STAGNATION,618180,618180,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618181-PROGRESS_STAGNATION,618181,618181,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618188-PROGRESS_STAGNATION,618188,618188,PROGRESS_STAGNATION,HIGH,0.0833333333333333,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618190-PROGRESS_STAGNATION,618190,618190,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618194-PROGRESS_STAGNATION,618194,618194,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618196-PROGRESS_STAGNATION,618196,618196,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618197-PROGRESS_STAGNATION,618197,618197,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618198-PROGRESS_STAGNATION,618198,618198,PROGRESS_STAGNATION,HIGH,0.023333333333331,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
